procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 7  0      0  10209    154   4796    0    0     0     0 1189  661 99  1  0  0  0 2025-09-22 23:03:46
 4  0      0  10209    154   4796    0    0     0    20 1369  949 99  0  1  0  0 2025-09-22 23:03:47
 5  0      0  10209    154   4796    0    0     0    28 1204  653 97  0  3  0  0 2025-09-22 23:03:48
 4  0      0  10209    154   4796    0    0     0     0 1174  538 100  0  0  0  0 2025-09-22 23:03:49
 4  0      0  10209    154   4796    0    0     0     0 1321  816 98  1  1  0  0 2025-09-22 23:03:50
 4  0      0  10209    154   4796    0    0     0     0 1244  784 95  1  5  0  0 2025-09-22 23:03:51
 5  0      0  10209    154   4796    0    0     0     0 1203  640 100  0  0  0  0 2025-09-22 23:03:52
 4  0      0  10209    154   4796    0    0     0    16 1156  454 100  0  0  0  0 2025-09-22 23:03:53
 4  0      0  10209    154   4796    0    0     0     0 1180  535 100  0  0  0  0 2025-09-22 23:03:54
 4  0      0  10209    154   4796    0    0     0     0 1220  607 99  0  1  0  0 2025-09-22 23:03:55
 4  0      0  10209    154   4796    0    0     0     0 1279  889 94  1  5  0  0 2025-09-22 23:03:56
 4  0      0  10208    154   4796    0    0     0   260 1135  466 100  0  0  0  0 2025-09-22 23:03:57
 4  0      0  10208    154   4796    0    0     0    24 1116  373 100  0  0  0  0 2025-09-22 23:03:58
 4  0      0  10208    154   4796    0    0     0     0 1257  737 98  0  2  0  0 2025-09-22 23:03:59
 4  0      0  10208    154   4796    0    0     0     0 1189  562 100  0  0  0  0 2025-09-22 23:04:00
 4  0      0  10208    154   4796    0    0     0     0 1292  791 96  1  3  0  0 2025-09-22 23:04:01
 5  0      0  10209    154   4796    0    0     0     0 1196  634 99  0  0  0  0 2025-09-22 23:04:02
 4  0      0  10209    154   4796    0    0     0    16 1324  873 95  0  4  0  0 2025-09-22 23:04:03
 4  0      0  10209    154   4796    0    0     0     0 1183  517 99  1  0  0  0 2025-09-22 23:04:04
 4  0      0  10209    154   4796    0    0     0     0 1216  610 98  0  2  0  0 2025-09-22 23:04:05
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 5  0      0  10209    154   4796    0    0     0     0 1201  623 99  1  1  0  0 2025-09-22 23:04:06
 4  0      0  10208    154   4796    0    0     0     0 1225  654 100  0  0  0  0 2025-09-22 23:04:07
 4  0      0  10208    154   4796    0    0     0     0 1164  679 89  0 11  0  0 2025-09-22 23:04:08
 4  0      0  10208    154   4796    0    0     0    16 1177  585 99  0  0  0  0 2025-09-22 23:04:09
 4  0      0  10208    154   4796    0    0     0     0 1211  564 99  0  0  0  0 2025-09-22 23:04:10
 4  0      0  10208    154   4796    0    0     0     0 1336  979 94  0  6  0  0 2025-09-22 23:04:11
 6  0      0  10208    154   4796    0    0     0     0 1184  606 99  1  0  0  0 2025-09-22 23:04:12
 4  0      0  10208    154   4796    0    0     0     8 1156  449 100  0  0  0  0 2025-09-22 23:04:13
 4  0      0  10208    154   4796    0    0     0    28 1139  443 99  1  0  0  0 2025-09-22 23:04:14
 4  0      0  10208    154   4796    0    0     0     0 1224  630 97  0  3  0  0 2025-09-22 23:04:15
 4  0      0  10208    154   4796    0    0     0     0 1200  600 99  1  0  0  0 2025-09-22 23:04:16
 4  0      0  10208    154   4796    0    0     0     0 1326  894 94  0  6  0  0 2025-09-22 23:04:17
 4  0      0  10208    154   4796    0    0     0    36 1103  327 100  0  0  0  0 2025-09-22 23:04:18
 5  0      0  10208    154   4796    0    0     0    32 1133  427 99  1  0  0  0 2025-09-22 23:04:19
 5  0      0  10208    154   4796    0    0     0     0 1159  452 100  0  0  0  0 2025-09-22 23:04:20
 4  0      0  10208    154   4796    0    0     0     0 1170  560 99  1  0  0  0 2025-09-22 23:04:21
 4  0      0  10208    154   4796    0    0     0     0 1321 1034 91  1  8  0  0 2025-09-22 23:04:22
 4  0      0  10208    154   4796    0    0     0     0 1153  488 99  1  0  0  0 2025-09-22 23:04:23
 4  0      0  10208    154   4796    0    0     0    16 1333  981 96  0  4  0  0 2025-09-22 23:04:24
 4  0      0  10208    154   4796    0    0     0     0 1167  540 100  0  0  0  0 2025-09-22 23:04:25
 5  0      0  10209    154   4796    0    0     0     0 1221  746 91  1  8  0  0 2025-09-22 23:04:26
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 5  0      0  10208    154   4796    0    0     0     0 1144  523 100  0  0  0  0 2025-09-22 23:04:27
 4  0      0  10208    154   4796    0    0     0     0 1208  586 98  1  2  0  0 2025-09-22 23:04:28
 4  0      0  10208    154   4796    0    0     0    16 1292  786 97  0  3  0  0 2025-09-22 23:04:29
 4  0      0  10208    154   4796    0    0     0     0 1171  578 99  0  0  0  0 2025-09-22 23:04:30
 4  0      0  10208    154   4796    0    0     0     0 1355  922 97  1  3  0  0 2025-09-22 23:04:31
 4  0      0  10208    154   4796    0    0     0     0 1160  549 99  1  1  0  0 2025-09-22 23:04:32
 4  0      0  10208    154   4796    0    0     0   260 1180  820 94  0  6  0  0 2025-09-22 23:04:33
 4  0      0  10208    154   4796    0    0     0     0 1143  503 99  1  0  0  0 2025-09-22 23:04:34
 4  0      0  10208    154   4796    0    0     0    24 1264  832 93  1  7  0  0 2025-09-22 23:04:35
 4  0      0  10208    154   4796    0    0     0     0 1204  669 99  1  1  0  0 2025-09-22 23:04:36
 4  0      0  10208    154   4796    0    0     0     0 1258  866 93  0  6  0  0 2025-09-22 23:04:37
 4  0      0  10208    154   4796    0    0     0     0 1109  372 100  0  0  0  0 2025-09-22 23:04:38
 4  0      0  10208    154   4797    0    0     0     0 1329  848 96  0  4  0  0 2025-09-22 23:04:39
 4  0      0  10208    154   4797    0    0     0    16 1165  544 100  0  0  0  0 2025-09-22 23:04:40
 4  0      0  10207    154   4797    0    0     0     0 1154  505 99  1  0  0  0 2025-09-22 23:04:41
 4  0      0  10207    154   4797    0    0     0     0 1146  515 98  1  1  0  0 2025-09-22 23:04:42
 5  0      0  10207    154   4797    0    0     0     8 1357  884 97  0  3  0  0 2025-09-22 23:04:43
 4  0      0  10207    154   4797    0    0     0     0 1153  460 100  0  0  0  0 2025-09-22 23:04:44
 4  0      0  10207    154   4797    0    0     0    28 1228  802 88  0 12  0  0 2025-09-22 23:04:45
 5  0      0  10208    154   4797    0    0     0     0 1182  615 99  1  0  0  0 2025-09-22 23:04:46
 4  0      0  10208    154   4797    0    0     0     0 1254  803 95  0  5  0  0 2025-09-22 23:04:47
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 5  0      0  10208    154   4797    0    0     0     0 1168  519 100  0  0  0  0 2025-09-22 23:04:48
 4  0      0  10208    154   4797    0    0     0     8 1178  562 99  0  0  0  0 2025-09-22 23:04:49
 4  0      0  10208    154   4797    0    0     0    28 1214  653 96  1  3  0  0 2025-09-22 23:04:50
 4  0      0  10207    154   4797    0    0     0     0 1157  604 99  1  0  0  0 2025-09-22 23:04:51
 4  0      0  10208    154   4797    0    0     0     0 1157  547 98  0  1  0  0 2025-09-22 23:04:52
 7  0      0  10208    154   4797    0    0     0     0 1183  557 99  0  1  0  0 2025-09-22 23:04:53
 7  0      0  10208    154   4797    0    0     0    36 1274  885 98  1  2  0  0 2025-09-22 23:04:54
 4  0      0  10208    154   4797    0    0     0    16 1250  735 97  0  3  0  0 2025-09-22 23:04:55
 4  0      0  10208    154   4797    0    0     0     0 1198  624 99  1  0  0  0 2025-09-22 23:04:56
 4  0      0  10207    154   4797    0    0     0     0 1234  792 97  0  3  0  0 2025-09-22 23:04:57
 4  0      0  10207    154   4797    0    0     0     0 1200  584 99  0  0  0  0 2025-09-22 23:04:58
 4  0      0  10207    154   4797    0    0     0     0 1104  350 100  0  0  0  0 2025-09-22 23:04:59
 4  0      0  10207    154   4797    0    0     0     0 1113  368 100  0  0  0  0 2025-09-22 23:05:00
 4  0      0  10208    154   4797    0    0     0    56 1222  743 98  1  2  0  0 2025-09-22 23:05:01
 4  0      0  10207    154   4797    0    0     0     0 1248  728 98  1  2  0  0 2025-09-22 23:05:02
 4  0      0  10207    154   4797    0    0     0     0 1175  545 100  0  0  0  0 2025-09-22 23:05:03
 4  0      0  10207    154   4797    0    0     0     0 1133  442 99  0  1  0  0 2025-09-22 23:05:04
 4  0      0  10207    154   4797    0    0     0     0 1177  534 99  0  1  0  0 2025-09-22 23:05:05
 4  0      0  10207    154   4797    0    0     0    44 1330  877 98  1  2  0  0 2025-09-22 23:05:06
 4  0      0  10208    154   4797    0    0     0     0 1211  659 99  0  1  0  0 2025-09-22 23:05:07
 4  0      0  10208    154   4797    0    0     0     0 1181  584 98  0  2  0  0 2025-09-22 23:05:08
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 5  0      0  10208    154   4797    0    0     0     0 1269  878 98  1  1  0  0 2025-09-22 23:05:09
 4  0      0  10208    154   4797    0    0     0     0 1163  479 99  0  1  0  0 2025-09-22 23:05:10
 4  0      0  10207    154   4797    0    0     0    16 1196  652 98  1  1  0  0 2025-09-22 23:05:11
 4  0      0  10207    154   4797    0    0     0     0 1148  988 99  0  1  0  0 2025-09-22 23:05:12
 4  0      0  10207    154   4797    0    0     0     0 1151  455 99  0  0  0  0 2025-09-22 23:05:13
 4  0      0  10207    154   4797    0    0     0   260 1150  513 99  0  1  0  0 2025-09-22 23:05:14
 4  0      0  10207    154   4797    0    0     0     0 1161  600 99  1  0  0  0 2025-09-22 23:05:15
 4  0      0  10207    154   4797    0    0     0    24 1271  982 89  1 11  0  0 2025-09-22 23:05:16
 5  0      0  10207    154   4797    0    0     0     0 1179  560 100  0  0  0  0 2025-09-22 23:05:17
 4  0      0  10207    154   4797    0    0     0     0 1149  449 100  0  0  0  0 2025-09-22 23:05:18
 4  0      0  10207    154   4797    0    0     0     8 1131  435 99  0  1  0  0 2025-09-22 23:05:19
 4  0      0  10207    154   4797    0    0     0     0 1103  363 100  0  0  0  0 2025-09-22 23:05:20
 4  0      0  10206    154   4797    0    0     0     0 1172  581 98  1  1  0  0 2025-09-22 23:05:21
 4  0      0  10207    154   4797    0    0     0    28 1225  712 96  0  3  0  0 2025-09-22 23:05:22
 4  0      0  10207    154   4797    0    0     0     0 1122  474 100  0  0  0  0 2025-09-22 23:05:23
 4  0      0  10207    154   4797    0    0     0    24 1238  621 99  0  1  0  0 2025-09-22 23:05:24
 4  0      0  10207    154   4797    0    0     0     0 1133  465 100  0  0  0  0 2025-09-22 23:05:25
 4  0      0  10207    154   4797    0    0     0     0 1219  840 91  1  8  0  0 2025-09-22 23:05:26
 4  0      0  10207    154   4797    0    0     0    40 1143  574 99  0  0  0  0 2025-09-22 23:05:27
 4  0      0  10207    154   4797    0    0     0     0 1187  629 96  1  4  0  0 2025-09-22 23:05:28
 7  0      0  10207    154   4797    0    0     0    60 1145  524 99  0  0  0  0 2025-09-22 23:05:29
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 5  0      0  10207    154   4797    0    0     0     0 1210  918 90  0  9  0  0 2025-09-22 23:05:30
 4  0      0  10207    154   4797    0    0     0     0 1179  611 99  1  0  0  0 2025-09-22 23:05:31
 4  0      0  10207    154   4797    0    0     0    16 1187  616 99  0  1  0  0 2025-09-22 23:05:32
 4  0      0  10207    154   4797    0    0     0     0 1157  490 100  0  0  0  0 2025-09-22 23:05:33
 4  0      0  10207    154   4797    0    0     0     0 1141  658 88  0 12  0  0 2025-09-22 23:05:34
 4  0      0  10207    154   4797    0    0     0   148 1148  505 99  1  1  0  0 2025-09-22 23:05:35
 4  0      0  10207    154   4797    0    0     0     0 1140  540 98  1  2  0  0 2025-09-22 23:05:36
 4  0      0  10207    154   4797    0    0     0    16 1283  867 97  1  3  0  0 2025-09-22 23:05:37
 4  0      0  10207    154   4797    0    0     0     0 1144  445 99  1  0  0  0 2025-09-22 23:05:38
 4  0      0  10207    154   4797    0    0     0     0 1160  676 89  1 11  0  0 2025-09-22 23:05:39
 4  0      0  10207    154   4797    0    0     0     0 1123  411 99  1  0  0  0 2025-09-22 23:05:40
 4  0      0  10207    154   4797    0    0     0     0 1142  503 99  1  0  0  0 2025-09-22 23:05:41
 4  0      0  10207    154   4797    0    0     0    16 1191  608 99  1  0  0  0 2025-09-22 23:05:42
 6  0      0  10207    154   4797    0    0     0     0 1208  672 96  1  4  0  0 2025-09-22 23:05:43
 4  0      0  10207    154   4797    0    0     0     0 1134  430 100  0  0  0  0 2025-09-22 23:05:44
 4  0      0  10207    154   4797    0    0     0     0 1166  543 100  0  0  0  0 2025-09-22 23:05:45
 7  0      0  10208    154   4797    0    0     0     0 1263  804 94  1  5  0  0 2025-09-22 23:05:46
 5  0      0  10207    154   4797    0    0     0    16 1152  522 99  1  0  0  0 2025-09-22 23:05:47
 4  0      0  10207    154   4797    0    0     0     0 1228  638 99  0  0  0  0 2025-09-22 23:05:48
 4  0      0  10207    154   4797    0    0     0     0 1239  684 97  1  3  0  0 2025-09-22 23:05:49
 5  0      0  10207    154   4797    0    0     0     4 1138  472 99  1  0  0  0 2025-09-22 23:05:50
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 5  0      0  10208    154   4797    0    0     0     0 1179  599 99  1  0  0  0 2025-09-22 23:05:51
 4  0      0  10208    154   4797    0    0     0     0 1138  482 99  0  0  0  0 2025-09-22 23:05:52
 4  0      0  10208    154   4797    0    0     0    16 1218  603 99  1  1  0  0 2025-09-22 23:05:53
 4  0      0  10208    154   4797    0    0     0     0 1144  448 99  0  1  0  0 2025-09-22 23:05:54
 4  0      0  10208    154   4797    0    0     0   276 1151  525 99  0  1  0  0 2025-09-22 23:05:55
 4  0      0  10208    154   4797    0    0     0     0 1157  556 99  0  0  0  0 2025-09-22 23:05:56
 4  0      0  10208    154   4797    0    0     0     0 1257  914 89  0 10  0  0 2025-09-22 23:05:57
 4  0      0  10208    154   4797    0    0     0    36 1157  464 99  0  0  0  0 2025-09-22 23:05:58
 4  0      0  10208    154   4797    0    0     0     0 1280  830 94  0  5  0  0 2025-09-22 23:05:59
 4  0      0  10208    154   4797    0    0     0     0 1135  475 100  0  0  0  0 2025-09-22 23:06:00
 4  0      0  10208    154   4797    0    0     0     0 1138  499 99  1  0  0  0 2025-09-22 23:06:01
 4  0      0  10208    154   4797    0    0     0     0 1189  577 99  0  1  0  0 2025-09-22 23:06:02
 4  0      0  10208    154   4797    0    0     0    16 1230  832 96  0  4  0  0 2025-09-22 23:06:03
 5  0      0  10208    154   4797    0    0     0     0 1163  467 99  1  0  0  0 2025-09-22 23:06:04
 4  0      0  10208    154   4797    0    0     0    20 1214  648 98  1  1  0  0 2025-09-22 23:06:05
 4  0      0  10207    154   4797    0    0     0     0 1160  601 99  1  0  0  0 2025-09-22 23:06:06
 5  0      0  10207    154   4797    0    0     0     0 1159  538 99  1  0  0  0 2025-09-22 23:06:07
 4  0      0  10207    154   4797    0    0     0    16 1282  780 95  0  4  0  0 2025-09-22 23:06:08
 4  0      0  10207    154   4797    0    0     0     0 1148  514 100  0  0  0  0 2025-09-22 23:06:09
 4  0      0  10207    154   4797    0    0     0     0 1149  508 98  1  1  0  0 2025-09-22 23:06:10
 4  0      0  10207    154   4797    0    0     0     0 1226  734 99  1  0  0  0 2025-09-22 23:06:11
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 5  0      0  10207    154   4797    0    0     0     0 1218  865 90  1  9  0  0 2025-09-22 23:06:12
 4  0      0  10207    154   4797    0    0     0    16 1176  536 100  0  0  0  0 2025-09-22 23:06:13
 5  0      0  10207    154   4797    0    0     0     0 1227  618 99  0  1  0  0 2025-09-22 23:06:14
 4  0      0  10207    154   4797    0    0     0     0 1161  497 99  1  0  0  0 2025-09-22 23:06:15
 4  0      0  10207    154   4797    0    0     0     0 1290  885 96  1  3  0  0 2025-09-22 23:06:16
 4  0      0  10207    154   4797    0    0     0     0 1187  568 99  1  1  0  0 2025-09-22 23:06:17
 4  0      0  10207    154   4797    0    0     0    16 1197  561 99  1  1  0  0 2025-09-22 23:06:18
 4  0      0  10207    154   4797    0    0     0     0 1167  511 98  0  1  0  0 2025-09-22 23:06:19
 4  0      0  10207    154   4797    0    0     0     0 1158  504 99  0  1  0  0 2025-09-22 23:06:20
 4  0      0  10207    154   4797    0    0     0     8 1133  480 99  1  0  0  0 2025-09-22 23:06:21
 5  0      0  10207    154   4797    0    0     0     0 1137  496 99  0  0  0  0 2025-09-22 23:06:22
 4  0      0  10207    154   4797    0    0     0    28 1287  786 96  0  3  0  0 2025-09-22 23:06:23
 4  0      0  10207    154   4797    0    0     0     0 1158  504 100  1  0  0  0 2025-09-22 23:06:24
 7  0      0  10207    154   4797    0    0     0     0 1430 1078 96  0  4  0  0 2025-09-22 23:06:25
 4  0      0  10207    154   4797    0    0     0     8 1212  677 99  1  1  0  0 2025-09-22 23:06:26
 4  0      0  10207    154   4797    0    0     0     0 1162  523 99  0  0  0  0 2025-09-22 23:06:27
 4  0      0  10207    154   4797    0    0     0    28 1145  435 99  0  1  0  0 2025-09-22 23:06:28
 4  0      0  10207    154   4797    0    0     0     0 1266  723 98  0  2  0  0 2025-09-22 23:06:29
 4  0      0  10207    154   4797    0    0     0     0 1188  581 98  0  1  0  0 2025-09-22 23:06:30
 4  0      0  10207    154   4797    0    0     0    12 1212  654 99  1  0  0  0 2025-09-22 23:06:31
 4  0      0  10207    154   4797    0    0     0     0 1228  729 95  1  4  0  0 2025-09-22 23:06:32
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 5  0      0  10207    154   4797    0    0     0    28 1143  458 99  0  1  0  0 2025-09-22 23:06:33
 4  0      0  10207    154   4797    0    0     0     0 1269  706 99  0  0  0  0 2025-09-22 23:06:34
 4  0      0  10207    154   4797    0    0     0     0 1168  525 98  0  2  0  0 2025-09-22 23:06:35
 4  0      0  10207    154   4797    0    0     0   260 1164  587 99  1  1  0  0 2025-09-22 23:06:36
 4  0      0  10207    154   4797    0    0     0     0 1177  573 99  0  0  0  0 2025-09-22 23:06:37
 3  0      0  10207    154   4797    0    0     0     0 1175  704 90  0 10  0  0 2025-09-22 23:06:38
 4  0      0  10207    154   4797    0    0     0    24 1147  453 99  0  0  0  0 2025-09-22 23:06:39
 4  0      0  10207    154   4797    0    0     0     0 1185  618 99  0  1  0  0 2025-09-22 23:06:40
 4  0      0  10207    154   4797    0    0     0    28 1218  676 98  1  1  0  0 2025-09-22 23:06:41
 4  0      0  10207    154   4797    0    0     0     0 1114  427 100  0  0  0  0 2025-09-22 23:06:42
 4  0      0  10207    154   4797    0    0     0     0 1143  452 99  0  1  0  0 2025-09-22 23:06:43
 4  0      0  10207    154   4797    0    0     0    16 1210  624 96  0  3  0  0 2025-09-22 23:06:44
 4  0      0  10207    154   4797    0    0     0     0 1157  559 99  1  0  0  0 2025-09-22 23:06:45
 4  0      0  10207    154   4797    0    0     0     0 1237  706 97  1  2  0  0 2025-09-22 23:06:46
 4  0      0  10207    154   4797    0    0     0     0 1175  541 99  1  0  0  0 2025-09-22 23:06:47
 4  0      0  10207    154   4797    0    0     0     0 1119  431 98  0  2  0  0 2025-09-22 23:06:48
 4  0      0  10207    154   4797    0    0     0    16 1136  488 99  0  1  0  0 2025-09-22 23:06:49
 4  0      0  10207    154   4797    0    0     0     0 1257  813 97  0  3  0  0 2025-09-22 23:06:50
 4  0      0  10206    154   4797    0    0     0     8 1157  586 100  0  0  0  0 2025-09-22 23:06:51
 4  0      0  10207    154   4797    0    0     0     0 1234  672 99  1  0  0  0 2025-09-22 23:06:52
 4  0      0  10207    154   4797    0    0     0     0 1228  813 90  0  9  0  0 2025-09-22 23:06:53
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 5  0      0  10207    154   4797    0    0     0    28 1198  585 100  0  0  0  0 2025-09-22 23:06:54
 4  0      0  10207    154   4797    0    0     0     0 1265  874 94  1  6  0  0 2025-09-22 23:06:55
 4  0      0  10207    154   4797    0    0     0     0 1155  512 99  0  0  0  0 2025-09-22 23:06:56
 4  0      0  10206    154   4797    0    0     0     0 1228  814 93  1  6  0  0 2025-09-22 23:06:57
 4  0      0  10206    154   4797    0    0     0     0 1131  392 100  0  0  0  0 2025-09-22 23:06:58
 4  0      0  10206    154   4797    0    0     0    16 1208  579 99  0  0  0  0 2025-09-22 23:06:59
 4  0      0  10206    154   4797    0    0     0     0 1190  590 97  0  3  0  0 2025-09-22 23:07:00
 4  0      0  10207    154   4797    0    0     0     0 1172  604 99  1  0  0  0 2025-09-22 23:07:01
 4  0      0  10207    154   4797    0    0     0     8 1181  545 99  0  1  0  0 2025-09-22 23:07:02
 4  0      0  10207    154   4797    0    0     0     0 1120  375 100  0  0  0  0 2025-09-22 23:07:03
 4  0      0  10207    154   4797    0    0     0    28 1196  572 99  0  1  0  0 2025-09-22 23:07:04
 4  0      0  10207    154   4797    0    0     0     0 1204  631 97  1  3  0  0 2025-09-22 23:07:05
 4  0      0  10207    154   4797    0    0     0     0 1192  609 99  1  0  0  0 2025-09-22 23:07:06
 4  0      0  10207    154   4797    0    0     0     8 1328  934 93  0  7  0  0 2025-09-22 23:07:07
 4  0      0  10207    154   4797    0    0     0     0 1144  450 100  1  0  0  0 2025-09-22 23:07:08
 4  0      0  10207    154   4797    0    0     0    16 1170  544 97  1  2  0  0 2025-09-22 23:07:09
 4  0      0  10207    154   4797    0    0     0     0 1222  607 99  1  0  0  0 2025-09-22 23:07:10
 3  0      0  10207    154   4797    0    0     0     0 1168  538 99  0  0  0  0 2025-09-22 23:07:11
 4  0      0  10207    154   4797    0    0     0     0 1331  894 99  0  1  0  0 2025-09-22 23:07:12
 4  0      0  10207    154   4797    0    0     0     0 1205  590 99  0  1  0  0 2025-09-22 23:07:13
 3  0      0  10207    154   4797    0    0     0    16 1131  451 98  0  1  0  0 2025-09-22 23:07:14
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 5  0      0  10207    154   4797    0    0     0     0 1232  651 99  1  1  0  0 2025-09-22 23:07:15
 4  0      0  10207    154   4797    0    0     0     0 1214  659 98  1  2  0  0 2025-09-22 23:07:16
 3  0      0  10207    154   4797    0    0     0   276 1153  521 100  0  0  0  0 2025-09-22 23:07:17
 4  0      0  10207    154   4797    0    0     0     0 1140  435 99  0  1  0  0 2025-09-22 23:07:18
 4  0      0  10207    154   4797    0    0     0    24 1310  818 96  1  4  0  0 2025-09-22 23:07:19
 4  0      0  10207    154   4797    0    0     0     0 1178  588 98  0  2  0  0 2025-09-22 23:07:20
 6  0      0  10206    154   4798    0    0     0     0 1229  697 98  0  2  0  0 2025-09-22 23:07:21
 4  0      0  10206    154   4798    0    0     0     0 1281 1057 91  0  9  0  0 2025-09-22 23:07:22
 4  0      0  10206    154   4798    0    0     0     0 1108  334 100  0  0  0  0 2025-09-22 23:07:23
 4  0      0  10206    154   4798    0    0     0    16 1086  334 100  0  0  0  0 2025-09-22 23:07:24
 4  0      0  10206    154   4798    0    0     0     0 1166  596 100  0  0  0  0 2025-09-22 23:07:25
 4  0      0  10206    154   4798    0    0     0     0 1181  564 99  1  0  0  0 2025-09-22 23:07:26
 4  0      0  10206    154   4798    0    0     0     8 1351  940 95  1  4  0  0 2025-09-22 23:07:27
 4  0      0  10206    154   4798    0    0     0     0 1159  456 100  0  0  0  0 2025-09-22 23:07:28
 4  0      0  10206    154   4798    0    0     0    28 1128  428 100  0  0  0  0 2025-09-22 23:07:29
 4  0      0  10206    154   4798    0    0     0     0 1125  584 90  0 10  0  0 2025-09-22 23:07:30
 4  0      0  10206    154   4798    0    0     0     0 1315  923 96  1  3  0  0 2025-09-22 23:07:31
 7  0      0  10206    154   4798    0    0     0     0 1216  684 98  1  2  0  0 2025-09-22 23:07:32
 4  0      0  10206    154   4798    0    0     0     0 1155  557 99  1  0  0  0 2025-09-22 23:07:33
 4  0      0  10206    154   4798    0    0     0    16 1193  564 97  0  3  0  0 2025-09-22 23:07:34
 4  0      0  10206    154   4798    0    0     0     0 1173  551 99  0  0  0  0 2025-09-22 23:07:35
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 4  0      0  10206    154   4798    0    0     0     0 1301  840 95  1  4  0  0 2025-09-22 23:07:36
 4  0      0  10206    154   4798    0    0     0    24 1182  615 100  0  0  0  0 2025-09-22 23:07:37
 4  0      0  10206    154   4798    0    0     0     0 1146  476 98  1  2  0  0 2025-09-22 23:07:38
 4  0      0  10206    154   4798    0    0     0    44 1172  508 100  0  0  0  0 2025-09-22 23:07:39
 4  0      0  10206    154   4798    0    0     0     0 1213  562 100  0  0  0  0 2025-09-22 23:07:40
 4  0      0  10206    154   4798    0    0     0     0 1202  585 99  1  0  0  0 2025-09-22 23:07:41
 4  0      0  10206    154   4798    0    0     0     0 1178  776 91  1  9  0  0 2025-09-22 23:07:42
 4  0      0  10206    154   4798    0    0     0     0 1087  343 99  0  1  0  0 2025-09-22 23:07:43
 4  0      0  10206    154   4798    0    0     0    16 1107  388 100  0  0  0  0 2025-09-22 23:07:44
 4  0      0  10206    154   4798    0    0     0     0 1183  558 99  1  1  0  0 2025-09-22 23:07:45
 4  0      0  10206    154   4798    0    0     0     0 1189  581 99  1  1  0  0 2025-09-22 23:07:46
 4  0      0  10206    154   4798    0    0     0     0 1328 1059 98  1  1  0  0 2025-09-22 23:07:47
 4  0      0  10206    154   4798    0    0     0     0 1228  737 98  0  2  0  0 2025-09-22 23:07:48
 4  0      0  10206    154   4798    0    0     0     0 1134  421 99  0  0  0  0 2025-09-22 23:07:49
 4  0      0  10206    154   4798    0    0     0    16 1138  433 100  0  0  0  0 2025-09-22 23:07:50
 4  0      0  10206    154   4798    0    0     0     0 1293  840 96  1  4  0  0 2025-09-22 23:07:51
 4  0      0  10206    154   4798    0    0     0     0 1177  515 99  1  0  0  0 2025-09-22 23:07:52
 4  0      0  10206    154   4798    0    0     0   292 1213  642 96  1  3  0  0 2025-09-22 23:07:53
 4  0      0  10206    154   4798    0    0     0     0 1458  996 100  0  0  0  0 2025-09-22 23:07:54
 4  0      0  10206    154   4798    0    0     0    24 1211  788 91  0  9  0  0 2025-09-22 23:07:55
 4  0      0  10206    154   4798    0    0     0     0 1143  523 100  0  0  0  0 2025-09-22 23:07:56
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 5  0      0  10206    154   4798    0    0     0     0 1260 1071 99  0  1  0  0 2025-09-22 23:07:57
