procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 7  0      0   9600    154   4967    0    0     0     0 1144  787 82  0 18  0  0 2025-09-22 22:33:22
 5  0      0   9599    154   4967    0    0     0    72 1131  732 83  0 17  0  0 2025-09-22 22:33:23
 6  0      0   9599    154   4968    0    0     0     0 1156  763 85  1 15  0  0 2025-09-22 22:33:24
 9  0      0   9606    154   4968    0    0     0     0 1197  931 81  1 18  0  0 2025-09-22 22:33:25
 7  0      0   9606    154   4968    0    0     0     0 1200  965 85  1 14  0  0 2025-09-22 22:33:26
 8  0      0   9605    154   4968    0    0     0     0 1241 1024 85  1 14  0  0 2025-09-22 22:33:27
 7  0      0   9605    154   4968    0    0     0     0 1147  804 84  0 15  0  0 2025-09-22 22:33:28
 8  0      0   9605    154   4968    0    0     0    20 1162  790 84  1 16  0  0 2025-09-22 22:33:29
 6  0      0   9605    154   4968    0    0     0   260 1190  903 84  1 15  0  0 2025-09-22 22:33:30
 7  0      0   9604    154   4969    0    0     0     0 1252 1014 87  1 13  0  0 2025-09-22 22:33:31
 7  0      0   9604    154   4969    0    0     0     0 1109  721 82  0 18  0  0 2025-09-22 22:33:32
 7  0      0   9604    154   4969    0    0     0     0 1184  911 85  0 14  0  0 2025-09-22 22:33:33
 7  0      0   9604    154   4969    0    0     0    28 1133  776 85  0 14  0  0 2025-09-22 22:33:34
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 7  0      0   9604    154   4969    0    0     0   532 1182  883 88  1 11  0  0 2025-09-22 22:33:35
 9  0      0   9604    154   4970    0    0     0     0 1215  982 85  1 14  0  0 2025-09-22 22:33:36
 8  0      0   9604    154   4970    0    0     0     0 1294 1177 87  0 13  0  0 2025-09-22 22:33:37
 7  0      0   9604    154   4970    0    0     0     0 1134  775 83  1 16  0  0 2025-09-22 22:33:38
 7  0      0   9604    154   4970    0    0     0    40 1185  908 83  0 17  0  0 2025-09-22 22:33:39
 6  0      0   9602    154   4970    0    0     0    16 1204  943 88  1 12  0  0 2025-09-22 22:33:40
 6  0      0   9601    154   4970    0    0     0     0 1159  823 81  0 19  0  0 2025-09-22 22:33:41
 7  0      0   9602    154   4970    0    0     0     0 1178  819 86  1 14  0  0 2025-09-22 22:33:42
 6  0      0   9602    154   4970    0    0     0     0 1124  727 84  0 16  0  0 2025-09-22 22:33:43
 3  0      0   9602    154   4971    0    0     0    44 1211  969 82  1 18  0  0 2025-09-22 22:33:44
 8  0      0   9601    154   4971    0    0     0  3624 1247  998 88  1 12  0  0 2025-09-22 22:33:45
 8  0      0   9601    154   4971    0    0     0     0 1171  938 83  1 17  0  0 2025-09-22 22:33:46
 9  0      0   9601    154   4971    0    0     0     0 1190  903 82  1 18  0  0 2025-09-22 22:33:47
 6  0      0   9600    154   4972    0    0     0     0 1145  842 88  1 11  0  0 2025-09-22 22:33:48
 6  0      0   9600    154   4971    0    0     0    48 1125  709 92  0  8  0  0 2025-09-22 22:33:49
 6  0      0   9600    154   4972    0    0     0     0 1222 1006 85  1 14  0  0 2025-09-22 22:33:50
 5  0      0   9600    154   4972    0    0     0     0 1170  848 85  1 14  0  0 2025-09-22 22:33:51
 5  0      0   9600    154   4972    0    0     0     0 1309 1167 81  1 19  0  0 2025-09-22 22:33:52
 6  0      0   9600    154   4972    0    0     0     0 1145  848 83  0 17  0  0 2025-09-22 22:33:53
 5  0      0   9600    154   4972    0    0     0    20 1218 1016 82  0 17  0  0 2025-09-22 22:33:54
 7  0      0   9599    154   4972    0    0     0     0 1175  854 81  1 19  0  0 2025-09-22 22:33:55
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 9  0      0   9599    154   4973    0    0     0     0 1368 1283 87  1 11  0  0 2025-09-22 22:33:56
 6  0      0   9599    154   4973    0    0     0     0 1195  823 91  0  9  0  0 2025-09-22 22:33:57
 5  0      0   9599    154   4973    0    0     0     0 1125  783 84  1 15  0  0 2025-09-22 22:33:58
 8  0      0   9598    154   4973    0    0     0    20 1184  872 85  0 15  0  0 2025-09-22 22:33:59
 6  0      0   9598    154   4973    0    0     0     0 1277 1101 84  1 15  0  0 2025-09-22 22:34:00
 8  0      0   9597    154   4973    0    0     0     0 1183  914 83  0 17  0  0 2025-09-22 22:34:01
 5  0      0   9598    154   4973    0    0     0     0 1123  776 82  1 18  0  0 2025-09-22 22:34:02
 6  0      0   9597    154   4974    0    0     0     0 1108  709 86  0 14  0  0 2025-09-22 22:34:03
 7  0      0   9597    154   4974    0    0     0    20 1129  771 87  0 13  0  0 2025-09-22 22:34:04
 5  0      0   9597    154   4974    0    0     0     0 1158  844 83  1 16  0  0 2025-09-22 22:34:05
 7  0      0   9597    154   4974    0    0     0     0 1255 1011 84  0 15  0  0 2025-09-22 22:34:06
 6  0      0   9597    154   4974    0    0     0     0 1241  919 87  1 12  0  0 2025-09-22 22:34:07
 6  0      0   9597    154   4974    0    0     0     0 1119  707 90  0 10  0  0 2025-09-22 22:34:08
 6  0      0   9596    154   4975    0    0     0     0 1161  897 85  1 14  0  0 2025-09-22 22:34:09
 5  0      0   9595    154   4975    0    0     0    20 1118  789 85  0 14  0  0 2025-09-22 22:34:10
 7  0      0   9595    154   4975    0    0     0     0 1251  975 88  1 11  0  0 2025-09-22 22:34:11
 7  0      0   9595    154   4975    0    0     0     0 1195  893 83  0 17  0  0 2025-09-22 22:34:12
 5  0      0   9595    154   4975    0    0     0     0 1158  790 84  1 16  0  0 2025-09-22 22:34:13
 6  0      0   9595    154   4976    0    0     0     0 1237  975 84  1 16  0  0 2025-09-22 22:34:14
11  0      0   9595    154   4976    0    0     0    20 1234 1030 84  1 15  0  0 2025-09-22 22:34:15
 8  0      0   9595    154   4976    0    0     0  4900 1153  836 85  1 14  0  0 2025-09-22 22:34:16
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 8  0      0   9594    154   4976    0    0     0     0 1156  793 85  0 15  0  0 2025-09-22 22:34:17
 6  0      0   9594    154   4976    0    0     0     0 1202  903 85  1 14  0  0 2025-09-22 22:34:18
 7  0      0   9594    154   4976    0    0     0     0 1132  805 83  1 17  0  0 2025-09-22 22:34:19
 7  0      0   9594    154   4976    0    0     0    56 1171  925 85  2 13  0  0 2025-09-22 22:34:20
 6  0      0   9594    154   4977    0    0     0    44 1174  892 86  1 13  0  0 2025-09-22 22:34:21
 6  0      0   9594    154   4977    0    0     0     0 1103  670 88  0 12  0  0 2025-09-22 22:34:22
 7  0      0   9593    154   4977    0    0     0     0 1098  741 85  1 15  0  0 2025-09-22 22:34:23
 6  0      0   9593    154   4977    0    0     0     0 1164  776 87  1 13  0  0 2025-09-22 22:34:24
 8  0      0   9592    154   4978    0    0     0    20 1214 1004 87  1 12  0  0 2025-09-22 22:34:25
 6  0      0   9592    154   4978    0    0     0     0 1157  854 81  1 18  0  0 2025-09-22 22:34:26
 6  0      0   9592    154   4978    0    0     0     0 1214  976 81  0 19  0  0 2025-09-22 22:34:27
 6  0      0   9592    154   4978    0    0     0     0 1129  740 84  1 16  0  0 2025-09-22 22:34:28
 7  0      0   9592    154   4978    0    0     0     0 1213 1174 87  0 13  0  0 2025-09-22 22:34:29
 6  0      0   9592    154   4978    0    0     0    20 1211  948 85  0 15  0  0 2025-09-22 22:34:30
 6  0      0   9592    154   4978    0    0     0     0 1213  969 84  1 16  0  0 2025-09-22 22:34:31
 6  0      0   9592    154   4978    0    0     0     0 1099  683 85  1 14  0  0 2025-09-22 22:34:32
 7  0      0   9592    154   4979    0    0     0     0 1131  761 86  1 13  0  0 2025-09-22 22:34:33
 6  0      0   9592    154   4979    0    0     0     0 1106  785 82  0 18  0  0 2025-09-22 22:34:34
 7  0      0   9591    154   4979    0    0     0    20 1192 1001 88  2 11  0  0 2025-09-22 22:34:35
 6  0      0   9591    154   4979    0    0     0     0 1185  875 89  0 11  0  0 2025-09-22 22:34:36
 7  0      0   9591    154   4979    0    0     0     0 1134  689 87  1 13  0  0 2025-09-22 22:34:37
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 9  0      0   9591    154   4980    0    0     0     0 1125  830 81  0 19  0  0 2025-09-22 22:34:38
 6  0      0   9591    154   4980    0    0     0     0 1149  847 84  0 16  0  0 2025-09-22 22:34:39
10  0      0   9590    154   4980    0    0     0    20 1233 1003 84  1 15  0  0 2025-09-22 22:34:40
 6  0      0   9591    154   4980    0    0     0     0 1166  940 79  0 20  0  0 2025-09-22 22:34:41
 5  0      0   9591    154   4980    0    0     0  3872 1274 1023 85  0 14  0  0 2025-09-22 22:34:42
 6  0      0   9591    154   4980    0    0     0     0 1134  830 80  1 19  0  0 2025-09-22 22:34:43
 7  0      0   9591    154   4980    0    0     0     0 1173  865 79  0 20  0  0 2025-09-22 22:34:44
 7  0      0   9591    154   4980    0    0     0    44 1204  932 81  1 18  0  0 2025-09-22 22:34:45
 8  0      0   9590    154   4981    0    0     0     0 1176  893 83  1 16  0  0 2025-09-22 22:34:46
 5  0      0   9590    154   4981    0    0     0     0 1133  820 83  0 17  0  0 2025-09-22 22:34:47
 6  0      0   9590    154   4981    0    0     0     0 1131  713 84  0 16  0  0 2025-09-22 22:34:48
 8  0      0   9590    154   4981    0    0     0     0 1195  909 82  0 18  0  0 2025-09-22 22:34:49
 6  0      0   9589    154   4981    0    0     0    20 1214  879 85  1 14  0  0 2025-09-22 22:34:50
 6  0      0   9589    154   4981    0    0     0     0 1268 1202 87  1 13  0  0 2025-09-22 22:34:51
 6  0      0   9589    154   4981    0    0     0     0 1130  847 86  0 14  0  0 2025-09-22 22:34:52
 6  0      0   9589    154   4982    0    0     0     0 1099  715 82  0 18  0  0 2025-09-22 22:34:53
 7  0      0   9589    154   4982    0    0     0     0 1174  860 84  0 16  0  0 2025-09-22 22:34:54
 7  0      0   9588    154   4982    0    0     0    20 1170  874 83  1 16  0  0 2025-09-22 22:34:55
 8  0      0   9588    154   4982    0    0     0     0 1209  978 81  0 19  0  0 2025-09-22 22:34:56
 8  0      0   9588    154   4982    0    0     0     0 1160  828 84  0 16  0  0 2025-09-22 22:34:57
 6  0      0   9588    154   4983    0    0     0     0 1149  950 86  1 13  0  0 2025-09-22 22:34:58
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 9  0      0   9588    154   4983    0    0     0     0 1140  793 85  0 15  0  0 2025-09-22 22:34:59
 6  0      0   9588    154   4983    0    0     0    20 1270 1065 86  1 13  0  0 2025-09-22 22:35:00
 7  0      0   9587    154   4983    0    0     0     0 1204  942 87  1 12  0  0 2025-09-22 22:35:01
 6  0      0   9587    154   4983    0    0     0  3268 1107  675 89  0 10  0  0 2025-09-22 22:35:02
 7  0      0   9587    154   4983    0    0     0     0 1219 1133 85  0 15  0  0 2025-09-22 22:35:03
 4  0      0   9587    154   4983    0    0     0     0 1100  729 85  0 15  0  0 2025-09-22 22:35:04
 5  0      0   9586    154   4984    0    0     0    68 1262 1067 84  1 15  0  0 2025-09-22 22:35:05
 7  0      0   9587    154   4984    0    0     0     0 1212  959 83  0 17  0  0 2025-09-22 22:35:06
 2  0      0   9586    154   4984    0    0     0     0 1142  868 82  0 18  0  0 2025-09-22 22:35:07
 6  0      0   9586    154   4984    0    0     0     0 1230  985 86  0 14  0  0 2025-09-22 22:35:08
 7  0      0   9586    154   4984    0    0     0     0 1141  863 84  0 16  0  0 2025-09-22 22:35:09
 6  0      0   9586    154   4984    0    0     0    20 1148  838 81  1 18  0  0 2025-09-22 22:35:10
 6  0      0   9585    154   4984    0    0     0     0 1211  995 85  1 14  0  0 2025-09-22 22:35:11
 6  0      0   9585    154   4984    0    0     0     0 1236  993 87  1 12  0  0 2025-09-22 22:35:12
 6  0      0   9585    154   4985    0    0     0     0 1068  659 87  0 12  0  0 2025-09-22 22:35:13
 6  0      0   9585    154   4985    0    0     0     0 1095  689 83  0 17  0  0 2025-09-22 22:35:14
 4  0      0   9585    154   4985    0    0     0    20 1170  883 85  1 14  0  0 2025-09-22 22:35:15
 7  0      0   9585    154   4985    0    0     0     0 1219  962 86  1 13  0  0 2025-09-22 22:35:16
 6  0      0   9585    154   4985    0    0     0     0 1066  650 83  0 16  0  0 2025-09-22 22:35:17
 9  0      0   9585    154   4985    0    0     0     0 1144  853 84  0 16  0  0 2025-09-22 22:35:18
 6  0      0   9585    154   4986    0    0     0     0 1121  781 86  0 13  0  0 2025-09-22 22:35:19
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 8  0      0   9584    154   4986    0    0     0    20 1145  799 85  1 14  0  0 2025-09-22 22:35:20
 6  0      0   9584    154   4986    0    0     0     0 1111  787 84  1 16  0  0 2025-09-22 22:35:21
 6  0      0   9584    154   4986    0    0     0     0 1161  854 87  0 13  0  0 2025-09-22 22:35:22
 6  0      0   9584    154   4986    0    0     0  3128 1132  772 81  1 18  0  0 2025-09-22 22:35:23
 6  0      0   9583    154   4987    0    0     0     0 1161  816 82  1 17  0  0 2025-09-22 22:35:24
 6  0      0   9583    154   4987    0    0     0    48 1191  929 82  1 17  0  0 2025-09-22 22:35:25
 6  0      0   9583    154   4987    0    0     0     0 1204  954 80  1 19  0  0 2025-09-22 22:35:26
 7  0      0   9583    154   4987    0    0     0     0 1140  837 80  0 20  0  0 2025-09-22 22:35:27
 7  0      0   9583    154   4987    0    0     0     0 1196  899 86  0 14  0  0 2025-09-22 22:35:28
 6  0      0   9583    154   4987    0    0     0     0 1169  831 82  0 18  0  0 2025-09-22 22:35:29
 7  0      0   9582    154   4988    0    0     0    20 1215 1033 82  1 17  0  0 2025-09-22 22:35:30
 8  0      0   9582    154   4988    0    0     0     0 1161  860 83  1 16  0  0 2025-09-22 22:35:31
 8  0      0   9582    154   4988    0    0     0     0 1284  918 88  1 11  0  0 2025-09-22 22:35:32
 6  0      0   9582    154   4988    0    0     0     0 1108  653 87  0 13  0  0 2025-09-22 22:35:33
 4  0      0   9582    154   4988    0    0     0     0 1169  837 85  0 15  0  0 2025-09-22 22:35:34
 6  0      0   9581    154   4988    0    0     0    20 1188  941 84  1 14  0  0 2025-09-22 22:35:35
 7  0      0   9581    154   4988    0    0     0     0 1302 1167 81  1 19  0  0 2025-09-22 22:35:36
 8  0      0   9581    154   4988    0    0     0     0 1118  720 85  1 14  0  0 2025-09-22 22:35:37
 5  0      0   9581    154   4989    0    0     0     0 1184  821 89  0 11  0  0 2025-09-22 22:35:38
 2  0      0   9581    154   4989    0    0     0     0 1189 1001 83  0 17  0  0 2025-09-22 22:35:39
 4  0      0   9580    154   4989    0    0     0    20 1216  958 81  1 18  0  0 2025-09-22 22:35:40
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 6  0      0   9581    154   4989    0    0     0     0 1243 1039 80  0 19  0  0 2025-09-22 22:35:41
 7  0      0   9581    154   4989    0    0     0     0 1166  860 80  1 19  0  0 2025-09-22 22:35:42
 7  0      0   9581    154   4989    0    0     0     0 1140  790 85  1 15  0  0 2025-09-22 22:35:43
 8  0      0   9581    154   4990    0    0     0     0 1232  942 84  1 16  0  0 2025-09-22 22:35:44
 6  0      0   9580    154   4990    0    0     0    20 1182  961 81  1 18  0  0 2025-09-22 22:35:45
 5  0      0   9580    154   4990    0    0     0     0 1198  911 83  1 16  0  0 2025-09-22 22:35:46
 6  0      0   9580    154   4990    0    0     0     0 1193  843 87  1 13  0  0 2025-09-22 22:35:47
 7  0      0   9580    154   4990    0    0     0     0 1143  775 86  1 13  0  0 2025-09-22 22:35:48
 6  0      0   9580    154   4990    0    0     0     0 1255 1044 82  1 17  0  0 2025-09-22 22:35:49
 1  0      0   9579    154   4991    0    0     0    20 1196  916 82  1 16  0  0 2025-09-22 22:35:50
 4  0      0   9579    154   4991    0    0     0     0 1189  966 85  0 14  0  0 2025-09-22 22:35:51
 8  0      0   9579    154   4991    0    0     0     0 1135  775 82  0 17  0  0 2025-09-22 22:35:52
 6  0      0   9579    154   4991    0    0     0     0 1228  962 87  0 13  0  0 2025-09-22 22:35:53
 6  0      0   9579    154   4991    0    0     0  4376 1152  753 83  1 16  0  0 2025-09-22 22:35:54
 2  0      0   9578    154   4991    0    0     0    32 1182  916 86  1 13  0  0 2025-09-22 22:35:55
 2  0      0   9578    154   4991    0    0     0     0 1146  862 83  0 17  0  0 2025-09-22 22:35:56
 3  0      0   9578    154   4992    0    0     0     0 1215  908 84  0 15  0  0 2025-09-22 22:35:57
 6  0      0   9578    154   4992    0    0     0     0 1090  675 85  0 15  0  0 2025-09-22 22:35:58
 6  0      0   9578    154   4992    0    0     0   288 1240  948 88  1 11  0  0 2025-09-22 22:35:59
 5  0      0   9578    154   4992    0    0     0    28 1190  869 88  1 11  0  0 2025-09-22 22:36:00
 3  0      0   9577    154   4992    0    0     0     0 1207  904 84  0 16  0  0 2025-09-22 22:36:01
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 7  0      0   9577    154   4993    0    0     0     0 1201  959 85  0 15  0  0 2025-09-22 22:36:02
 6  0      0   9577    154   4993    0    0     0     0 1218  929 86  0 14  0  0 2025-09-22 22:36:03
 7  0      0   9577    154   4993    0    0     0     0 1156  787 83  1 17  0  0 2025-09-22 22:36:04
 3  0      0   9576    154   4993    0    0     0    20 1158  852 84  0 16  0  0 2025-09-22 22:36:05
 2  0      0   9576    154   4993    0    0     0     0 1111  731 86  0 14  0  0 2025-09-22 22:36:06
 5  0      0   9576    154   4993    0    0     0     0 1136  737 85  0 15  0  0 2025-09-22 22:36:07
 3  0      0   9576    154   4993    0    0     0     0 1165  866 86  0 14  0  0 2025-09-22 22:36:08
 5  0      0   9576    154   4993    0    0     0     0 1111  711 83  0 17  0  0 2025-09-22 22:36:09
 2  0      0   9576    154   4994    0    0     0    20 1206  890 89  1 11  0  0 2025-09-22 22:36:10
 2  0      0   9575    154   4994    0    0     0     0 1105  694 85  1 14  0  0 2025-09-22 22:36:11
 2  0      0   9575    154   4994    0    0     0     0 1131  802 83  0 17  0  0 2025-09-22 22:36:12
 3  0      0   9575    154   4994    0    0     0     0 1074  623 85  0 15  0  0 2025-09-22 22:36:13
 3  0      0   9575    154   4994    0    0     0     0 1151  814 84  1 15  0  0 2025-09-22 22:36:14
 6  0      0   9575    154   4994    0    0     0    20 1138  827 90  1  9  0  0 2025-09-22 22:36:15
 6  0      0   9575    154   4995    0    0     0     0 1236 1092 84  1 16  0  0 2025-09-22 22:36:16
 3  0      0   9575    154   4995    0    0     0     0 1171  851 85  0 15  0  0 2025-09-22 22:36:17
 8  0      0   9574    154   4995    0    0     0     0 1137  794 85  0 15  0  0 2025-09-22 22:36:18
 5  0      0   9574    154   4995    0    0     0     0 1151  808 86  0 14  0  0 2025-09-22 22:36:19
 3  0      0   9573    154   4995    0    0     0    20 1221  967 83  1 16  0  0 2025-09-22 22:36:20
 1  0      0   9573    154   4995    0    0     0     0 1217  961 83  1 17  0  0 2025-09-22 22:36:21
 2  0      0   9573    154   4995    0    0     0     0 1145  869 81  0 19  0  0 2025-09-22 22:36:22
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 8  0      0   9573    154   4996    0    0     0     0 1209  909 86  1 13  0  0 2025-09-22 22:36:23
 6  0      0   9573    154   4996    0    0     0     0 1204  958 85  0 15  0  0 2025-09-22 22:36:24
 2  0      0   9573    154   4996    0    0     0    60 1175  832 85  1 14  0  0 2025-09-22 22:36:25
 5  0      0   9573    154   4996    0    0     0     0 1140  848 85  1 14  0  0 2025-09-22 22:36:26
 3  0      0   9573    154   4996    0    0     0     0 1071  619 86  0 14  0  0 2025-09-22 22:36:27
 2  0      0   9573    154   4996    0    0     0     0 1055  665 83  0 16  0  0 2025-09-22 22:36:28
 2  0      0   9573    154   4997    0    0     0     0 1202  966 83  0 18  0  0 2025-09-22 22:36:29
 3  0      0   9572    154   4997    0    0     0  5188 1201  998 85  1 14  0  0 2025-09-22 22:36:30
 3  0      0   9572    154   4997    0    0     0     0 1335 1140 88  1 11  0  0 2025-09-22 22:36:31
 2  0      0   9572    154   4997    0    0     0     0 1122  786 81  0 19  0  0 2025-09-22 22:36:32
 3  0      0   9572    154   4997    0    0     0     0 1169  845 83  0 17  0  0 2025-09-22 22:36:33
 2  0      0   9571    154   4997    0    0     0     0 1194  903 84  0 15  0  0 2025-09-22 22:36:34
 4  0      0   9571    154   4997    0    0     0    52 1193 1024 81  1 18  0  0 2025-09-22 22:36:35
 7  0      0   9571    154   4997    0    0     0     0 1328 1216 81  1 19  0  0 2025-09-22 22:36:36
 2  0      0   9571    154   4998    0    0     0     0 1140  836 82  1 17  0  0 2025-09-22 22:36:37
 3  0      0   9571    154   4998    0    0     0     0 1130  772 85  1 14  0  0 2025-09-22 22:36:38
 2  0      0   9571    154   4998    0    0     0     0 1259  988 83  1 17  0  0 2025-09-22 22:36:39
 2  0      0   9571    154   4998    0    0     0     0 1141  878 81  1 18  0  0 2025-09-22 22:36:40
 2  0      0   9571    154   4998    0    0     0    20 1152  840 86  0 14  0  0 2025-09-22 22:36:41
 2  0      0   9570    154   4999    0    0     0     0 1094  778 81  1 19  0  0 2025-09-22 22:36:42
 2  0      0   9570    154   4999    0    0     0     0 1171  895 84  0 16  0  0 2025-09-22 22:36:43
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 3  0      0   9570    154   4999    0    0     0     0 1080  685 82  0 17  0  0 2025-09-22 22:36:44
 3  0      0   9569    154   4999    0    0     0     0 1131  727 85  1 14  0  0 2025-09-22 22:36:45
 4  0      0   9569    154   4999    0    0     0    20 1160  849 83  1 16  0  0 2025-09-22 22:36:46
 3  0      0   9569    154   5000    0    0     0     0 1251  963 87  1 12  0  0 2025-09-22 22:36:47
 2  0      0   9569    154   5000    0    0     0     0 1138  790 84  0 16  0  0 2025-09-22 22:36:48
 2  0      0   9569    154   5000    0    0     0     0 1135  796 83  0 16  0  0 2025-09-22 22:36:49
 6  0      0   9568    154   5000    0    0     0   124 1422 1376 86  1 12  0  0 2025-09-22 22:36:50
 3  0      0   9567    154   5000    0    0     0     0 1327 1133 85  0 15  0  0 2025-09-22 22:36:51
 2  0      0   9567    154   5000    0    0     0     0 1116  736 85  0 15  0  0 2025-09-22 22:36:52
 3  0      0   9567    154   5000    0    0     0     0 1155  789 84  0 16  0  0 2025-09-22 22:36:53
 2  0      0   9567    154   5001    0    0     0     0 1142  796 83  0 17  0  0 2025-09-22 22:36:54
 3  0      0   9567    154   5001    0    0     0     8 1213  996 85  1 15  0  0 2025-09-22 22:36:55
 1  0      0   9567    154   5001    0    0     0    40 1133  761 85  1 14  0  0 2025-09-22 22:36:56
 7  0      0   9567    154   5001    0    0     0     0 1179  866 86  0 14  0  0 2025-09-22 22:36:57
 3  0      0   9567    154   5001    0    0     0     0 1164  770 86  1 13  0  0 2025-09-22 22:36:58
 3  0      0   9566    154   5001    0    0     0     0 1313 1136 87  1 13  0  0 2025-09-22 22:36:59
 4  0      0   9566    154   5001    0    0     0     0 1169  808 87  1 12  0  0 2025-09-22 22:37:00
 2  0      0   9566    154   5002    0    0     0    56 1234 1018 83  1 16  0  0 2025-09-22 22:37:01
 4  0      0   9566    154   5002    0    0     0     0 1079  626 86  0 14  0  0 2025-09-22 22:37:02
 2  0      0   9566    154   5002    0    0     0     0 1148  772 85  1 14  0  0 2025-09-22 22:37:03
 2  0      0   9566    154   5002    0    0     0     0 1117  670 85  0 14  0  0 2025-09-22 22:37:04
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 5  0      0   9566    154   5002    0    0     0     0 1120  757 85  1 15  0  0 2025-09-22 22:37:05
 4  0      0   9565    154   5002    0    0     0  5212 1178  867 84  1 15  0  0 2025-09-22 22:37:06
 1  0      0   9565    154   5003    0    0     0     0 1049  619 81  0 19  0  0 2025-09-22 22:37:07
 2  0      0   9565    154   5003    0    0     0     0 1165  789 89  0 11  0  0 2025-09-22 22:37:08
 2  0      0   9565    154   5003    0    0     0     0 1077  656 86  0 14  0  0 2025-09-22 22:37:09
 2  0      0   9564    154   5003    0    0     0     0 1141  771 83  2 16  0  0 2025-09-22 22:37:10
 2  0      0   9564    154   5003    0    0     0    20 1173  846 88  1 12  0  0 2025-09-22 22:37:11
 4  0      0   9564    154   5003    0    0     0     0 1150  805 83  1 17  0  0 2025-09-22 22:37:12
 3  0      0   9563    154   5004    0    0     0     0 1127  741 84  0 16  0  0 2025-09-22 22:37:13
 6  0      0   9563    154   5004    0    0     0     0 1215  925 86  1 13  0  0 2025-09-22 22:37:14
 1  0      0   9564    154   5004    0    0     0     0 1165  862 83  1 16  0  0 2025-09-22 22:37:15
 1  0      0   9563    154   5004    0    0     0    20 1277 1176 82  1 17  0  0 2025-09-22 22:37:16
 1  0      0   9563    154   5004    0    0     0     0 1249  983 87  0 13  0  0 2025-09-22 22:37:17
 3  0      0   9563    154   5004    0    0     0     0 1169  841 83  1 16  0  0 2025-09-22 22:37:18
 2  0      0   9563    154   5004    0    0     0     0 1121  730 86  0 14  0  0 2025-09-22 22:37:19
 2  0      0   9563    154   5004    0    0     0     0 1155  818 86  1 13  0  0 2025-09-22 22:37:20
 2  0      0   9563    154   5005    0    0     0   356 1178  912 83  0 16  0  0 2025-09-22 22:37:21
 3  0      0   9563    154   5005    0    0     0     0 1126  883 85  1 15  0  0 2025-09-22 22:37:22
 2  0      0   9563    154   5005    0    0     0     0 1091  728 84  1 16  0  0 2025-09-22 22:37:23
 2  0      0   9563    154   5005    0    0     0     0 1144  745 87  1 12  0  0 2025-09-22 22:37:24
 3  0      0   9563    154   5005    0    0     0     0 1171  892 81  1 18  0  0 2025-09-22 22:37:25
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 4  0      0   9562    154   5006    0    0     0    28 1124  824 86  0 14  0  0 2025-09-22 22:37:26
 2  0      0   9562    154   5005    0    0     0     0 1087  708 83  0 17  0  0 2025-09-22 22:37:27
 2  0      0   9562    154   5005    0    0     0     0 1122  730 84  0 16  0  0 2025-09-22 22:37:28
 3  0      0   9562    154   5006    0    0     0     0 1144  932 82  0 18  0  0 2025-09-22 22:37:29
 2  0      0   9562    154   5006    0    0     0     0 1160  867 84  0 16  0  0 2025-09-22 22:37:30
 1  0      0   9561    154   5006    0    0     0    40 1255 1180 83  1 17  0  0 2025-09-22 22:37:31
 1  0      0   9561    154   5006    0    0     0     0 1108  750 83  0 16  0  0 2025-09-22 22:37:32
 1  0      0   9561    154   5007    0    0     0     0 1245 1047 84  1 15  0  0 2025-09-22 22:37:33
