procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 5  0      0   9917    154   5016    0    0     0    20 1135  467 99  0  1  0  0 2025-09-22 23:10:52
 4  0      0   9917    154   5016    0    0     0     0 1158  516 99  0  0  0  0 2025-09-22 23:10:53
 4  0      0   9917    154   5016    0    0     0     0 1197  636 99  1  0  0  0 2025-09-22 23:10:54
 4  0      0   9917    154   5016    0    0     0     0 1146  546 98  1  1  0  0 2025-09-22 23:10:55
 4  0      0   9917    154   5016    0    0     0     0 1121  395 100  0  0  0  0 2025-09-22 23:10:56
 4  0      0   9917    154   5016    0    0     0    20 1162  536 98  0  1  0  0 2025-09-22 23:10:57
 4  0      0   9917    154   5016    0    0     0     0 1144  464 99  0  1  0  0 2025-09-22 23:10:58
 4  0      0   9917    154   5017    0    0     0     0 1191  657 98  1  2  0  0 2025-09-22 23:10:59
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 5  0      0   9917    154   5016    0    0     0     0 1183  585 99  0  0  0  0 2025-09-22 23:11:00
 4  0      0   9917    154   5016    0    0     0     0 1183  603 97  0  2  0  0 2025-09-22 23:11:01
 5  0      0   9917    154   5017    0    0     0    20 1161  517 100  0  0  0  0 2025-09-22 23:11:02
 4  0      0   9917    154   5017    0    0     0    16 1168  647 91  0  8  0  0 2025-09-22 23:11:03
 4  0      0   9917    154   5017    0    0     0     0 1158  563 99  1  0  0  0 2025-09-22 23:11:04
 8  0      0   9917    154   5017    0    0     0     0 1185  651 98  0  2  0  0 2025-09-22 23:11:05
 4  0      0   9917    154   5017    0    0     0     0 1109  417 100  0  0  0  0 2025-09-22 23:11:06
 4  0      0   9917    154   5017    0    0     0    36 1148  513 100  0  0  0  0 2025-09-22 23:11:07
 4  0      0   9917    154   5017    0    0     0    28 1177  541 99  0  1  0  0 2025-09-22 23:11:08
 4  0      0   9917    154   5017    0    0     0     0 1304  871 98  1  1  0  0 2025-09-22 23:11:09
 4  0      0   9916    154   5017    0    0     0     0 1253  734 98  0  1  0  0 2025-09-22 23:11:10
 4  0      0   9916    154   5017    0    0     0     0 1232  700 99  0  1  0  0 2025-09-22 23:11:11
 4  0      0   9916    154   5017    0    0     0    20 1158  534 99  0  1  0  0 2025-09-22 23:11:12
 4  0      0   9916    154   5017    0    0     0  2564 1163  494 99  0  0  0  0 2025-09-22 23:11:13
 4  0      0   9916    154   5017    0    0     0     0 1186  616 97  1  2  0  0 2025-09-22 23:11:14
 2  0      0   9916    154   5018    0    0     0     0 1188  621 98  0  2  0  0 2025-09-22 23:11:15
 3  0      0   9915    154   5018    0    0     0     0 1137  486 98  0  2  0  0 2025-09-22 23:11:16
 4  0      0   9915    154   5018    0    0     0    28 1219  626 98  1  1  0  0 2025-09-22 23:11:17
 5  0      0   9915    154   5018    0    0     0     0 1123  443 99  0  1  0  0 2025-09-22 23:11:18
 1  0      0   9915    154   5018    0    0     0     0 1218  707 99  1  1  0  0 2025-09-22 23:11:19
 3  0      0   9914    154   5018    0    0     0     0 1172  571 98  1  1  0  0 2025-09-22 23:11:20
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 4  0      0   9915    154   5018    0    0     0     0 1152  596 98  0  2  0  0 2025-09-22 23:11:21
 3  0      0   9915    154   5018    0    0     0    20 1145  473 99  0  2  0  0 2025-09-22 23:11:22
 4  0      0   9915    154   5018    0    0     0     0 1161  538 98  1  2  0  0 2025-09-22 23:11:23
 3  0      0   9915    154   5018    0    0     0     0 1180  606 98  1  1  0  0 2025-09-22 23:11:24
 4  0      0   9915    154   5018    0    0     0     0 1175  603 99  1  1  0  0 2025-09-22 23:11:25
 5  0      0   9915    154   5018    0    0     0     0 1149  465 100  0  0  0  0 2025-09-22 23:11:26
 4  0      0   9915    154   5018    0    0     0    20 1151  456 99  0  0  0  0 2025-09-22 23:11:27
 4  0      0   9914    154   5018    0    0     0     0 1151  460 100  0  0  0  0 2025-09-22 23:11:28
 4  0      0   9914    154   5018    0    0     0     0 1213  679 98  1  1  0  0 2025-09-22 23:11:29
 4  0      0   9915    154   5018    0    0     0     0 1172  593 99  0  1  0  0 2025-09-22 23:11:30
 2  0      0   9915    154   5018    0    0     0     0 1136  502 98  0  2  0  0 2025-09-22 23:11:31
 4  0      0   9914    154   5019    0    0     0    20 1153  575 99  0  1  0  0 2025-09-22 23:11:32
 1  0      0   9914    154   5019    0    0     0     0 1098  458 96  0  4  0  0 2025-09-22 23:11:33
 5  0      0   9914    154   5019    0    0     0    16 1210 1012 77  1 22  0  0 2025-09-22 23:11:34
 4  0      0   9914    154   5019    0    0     0     0 1138  461 99  1  0  0  0 2025-09-22 23:11:35
 4  0      0   9915    154   5019    0    0     0     0 1146  486 98  0  2  0  0 2025-09-22 23:11:36
 4  0      0   9915    154   5019    0    0     0    36 1143  486 98  0  1  0  0 2025-09-22 23:11:37
 4  0      0   9915    154   5019    0    0     0     0 1142  506 98  0  1  0  0 2025-09-22 23:11:38
 4  0      0   9914    154   5019    0    0     0    12 1187  632 99  0  1  0  0 2025-09-22 23:11:39
 4  0      0   9914    154   5019    0    0     0     0 1160  563 99  0  1  0  0 2025-09-22 23:11:40
 4  0      0   9914    154   5019    0    0     0     0 1164  537 99  1  1  0  0 2025-09-22 23:11:41
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 5  0      0   9914    154   5019    0    0     0    32 1149  508 98  0  2  0  0 2025-09-22 23:11:42
 4  0      0   9914    154   5019    0    0     0     0 1188  597 99  0  1  0  0 2025-09-22 23:11:43
 4  0      0   9914    154   5019    0    0     0    20 1185  639 98  1  1  0  0 2025-09-22 23:11:44
 3  0      0   9913    154   5019    0    0     0     0 1184  641 97  1  3  0  0 2025-09-22 23:11:45
 4  0      0   9913    154   5019    0    0     0     0 1140  504 99  1  1  0  0 2025-09-22 23:11:46
 4  0      0   9913    154   5019    0    0     0    20 1187  588 98  0  1  0  0 2025-09-22 23:11:47
 5  0      0   9913    154   5019    0    0     0     0 1148  515 99  0  1  0  0 2025-09-22 23:11:48
 6  0      0   9913    154   5020    0    0     0  1796 1268  816 98  1  1  0  0 2025-09-22 23:11:49
 4  0      0   9913    154   5019    0    0     0     0 1185  636 99  1  1  0  0 2025-09-22 23:11:50
 4  0      0   9913    154   5019    0    0     0     0 1233  700 96  0  4  0  0 2025-09-22 23:11:51
 4  0      0   9913    154   5019    0    0     0    28 1165  528 100  0  0  0  0 2025-09-22 23:11:52
 4  0      0   9913    154   5019    0    0     0     0 1158  511 99  1  0  0  0 2025-09-22 23:11:53
 4  0      0   9913    154   5019    0    0     0     0 1263  895 92  1  7  0  0 2025-09-22 23:11:54
 4  0      0   9914    154   5019    0    0     0     0 1203  674 99  1  1  0  0 2025-09-22 23:11:55
 4  0      0   9914    154   5019    0    0     0     0 1199  660 99  0  1  0  0 2025-09-22 23:11:56
 5  0      0   9913    154   5020    0    0     0    20 1232  742 98  1  1  0  0 2025-09-22 23:11:57
 4  0      0   9913    154   5020    0    0     0     0 1231  716 98  0  1  0  0 2025-09-22 23:11:58
 4  0      0   9913    154   5020    0    0     0     0 1222  734 98  1  1  0  0 2025-09-22 23:11:59
 4  0      0   9913    154   5020    0    0     0     0 1255  690 100  0  0  0  0 2025-09-22 23:12:00
 6  0      0   9913    154   5020    0    0     0     0 1218  695 98  0  2  0  0 2025-09-22 23:12:01
 4  0      0   9913    154   5020    0    0     0    20 1256  727 99  0  1  0  0 2025-09-22 23:12:02
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 5  0      0   9913    154   5020    0    0     0     0 1183  610 99  1  1  0  0 2025-09-22 23:12:03
 5  0      0   9913    154   5020    0    0     0     4 1190  593 99  1  0  0  0 2025-09-22 23:12:04
 5  0      0   9913    154   5020    0    0     0     0 1177  628 99  0  1  0  0 2025-09-22 23:12:05
 5  0      0   9913    154   5020    0    0     0     0 1206  578 100  0  0  0  0 2025-09-22 23:12:06
 4  0      0   9913    154   5020    0    0     0    20 1232  673 99  0  1  0  0 2025-09-22 23:12:07
 4  0      0   9913    154   5020    0    0     0     0 1147  519 98  0  1  0  0 2025-09-22 23:12:08
 4  0      0   9913    154   5020    0    0     0    24 1197  689 98  1  1  0  0 2025-09-22 23:12:09
 6  0      0   9912    154   5020    0    0     0     0 1214  749 98  0  2  0  0 2025-09-22 23:12:10
 4  0      0   9912    154   5020    0    0     0     0 1163  612 99  0  1  0  0 2025-09-22 23:12:11
 5  0      0   9912    154   5020    0    0     0    48 1144  552 98  1  2  0  0 2025-09-22 23:12:12
 4  0      0   9912    154   5020    0    0     0     0 1153  566 99  0  1  0  0 2025-09-22 23:12:13
 4  0      0   9912    154   5020    0    0     0     0 1176  668 99  1  1  0  0 2025-09-22 23:12:14
 4  0      0   9912    154   5020    0    0     0     0 1215 1010 98  0  2  0  0 2025-09-22 23:12:15
 4  0      0   9912    154   5020    0    0     0     0 1162  521 98  0  1  0  0 2025-09-22 23:12:16
 4  0      0   9911    154   5020    0    0     0    20 1211  683 97  1  2  0  0 2025-09-22 23:12:17
 6  0      0   9911    154   5020    0    0     0     0 1156  545 99  0  1  0  0 2025-09-22 23:12:18
 4  0      0   9911    154   5020    0    0     0     0 1214  742 97  1  3  0  0 2025-09-22 23:12:19
 4  0      0   9910    154   5020    0    0     0  1056 1169  718 90  1 10  0  0 2025-09-22 23:12:20
 1  0      0   9910    154   5020    0    0     0     0 1197  751 88  0 11  0  0 2025-09-22 23:12:21
 4  0      0   9910    154   5020    0    0     0    36 1236  772 97  0  2  0  0 2025-09-22 23:12:22
 4  0      0   9910    154   5020    0    0     0     0 1266  760 98  0  2  0  0 2025-09-22 23:12:23
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 2  0      0   9910    154   5020    0    0     0     0  788  455 62  1 38  0  0 2025-09-22 23:12:24
 4  0      0   9910    154   5020    0    0     0     0 1222  891 85  0 15  0  0 2025-09-22 23:12:25
 4  0      0   9910    154   5020    0    0     0     0 1156  491 99  0  1  0  0 2025-09-22 23:12:26
 6  0      0   9910    154   5020    0    0     0    20 1299  881 98  0  2  0  0 2025-09-22 23:12:27
 4  0      0   9910    154   5020    0    0     0     0 1285  823 98  0  2  0  0 2025-09-22 23:12:28
 7  0      0   9909    154   5020    0    0     0     0 1305  882 96  1  3  0  0 2025-09-22 23:12:29
 4  0      0   9910    154   5020    0    0     0     0 1353 1036 99  1  0  0  0 2025-09-22 23:12:30
 4  0      0   9910    154   5020    0    0     0     0 1410 1171 98  0  2  0  0 2025-09-22 23:12:31
 4  0      0   9910    154   5020    0    0     0    20 1388 1233 87  0 12  0  0 2025-09-22 23:12:32
 4  0      0   9910    154   5020    0    0     0     0 1218  633 99  0  1  0  0 2025-09-22 23:12:33
 4  0      0   9910    154   5020    0    0     0     0 1290  942 96  1  3  0  0 2025-09-22 23:12:34
 4  0      0   9910    154   5020    0    0     0     0 1180  727 98  0  2  0  0 2025-09-22 23:12:35
 4  0      0   9910    154   5020    0    0     0     0 1155  517 99  1  0  0  0 2025-09-22 23:12:36
 4  0      0   9910    154   5020    0    0     0    20 1171  679 98  0  2  0  0 2025-09-22 23:12:37
 4  0      0   9910    154   5020    0    0     0     0 1352  991 95  1  4  0  0 2025-09-22 23:12:38
 4  0      0   9910    154   5020    0    0     0     0 1312  920 97  1  2  0  0 2025-09-22 23:12:39
 4  0      0   9911    154   5020    0    0     0    12 1273  823 99  0  1  0  0 2025-09-22 23:12:40
 4  0      0   9911    154   5020    0    0     0     0 1220  680 98  0  2  0  0 2025-09-22 23:12:41
 4  0      0   9911    154   5020    0    0     0    32 1209  648 99  0  1  0  0 2025-09-22 23:12:42
 4  0      0   9911    154   5020    0    0     0     0 1226 1203 87  0 13  0  0 2025-09-22 23:12:43
 4  0      0   9910    154   5020    0    0     0     0 1195  686 98  1  1  0  0 2025-09-22 23:12:44
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 5  0      0   9910    154   5020    0    0     0     8 1393 1277 98  1  2  0  0 2025-09-22 23:12:45
 4  0      0   9910    154   5020    0    0     0     0 1255  911 97  0  3  0  0 2025-09-22 23:12:46
 7  0      0   9910    154   5020    0    0     0    20 1231  720 98  1  1  0  0 2025-09-22 23:12:47
 5  0      0   9910    154   5020    0    0     0     0 1180  600 100  0  0  0  0 2025-09-22 23:12:48
 4  0      0   9909    154   5020    0    0     0     0 1217  741 98  1  1  0  0 2025-09-22 23:12:49
 4  0      0   9909    154   5020    0    0     0     0 1287  877 98  0  2  0  0 2025-09-22 23:12:50
 4  0      0   9909    154   5020    0    0     0     0 1219  721 97  0  3  0  0 2025-09-22 23:12:51
 4  0      0   9909    154   5020    0    0     0    20 1246  727 98  1  1  0  0 2025-09-22 23:12:52
 4  0      0   9909    154   5020    0    0     0     0 1303  801 97  0  2  0  0 2025-09-22 23:12:53
 4  0      0   9910    154   5020    0    0     0     0 1275  827 98  1  1  0  0 2025-09-22 23:12:54
 5  0      0   9910    154   5020    0    0     0    20 1377 1033 96  1  4  0  0 2025-09-22 23:12:55
 6  0      0   9910    154   5020    0    0     0     0 1216  653 98  0  2  0  0 2025-09-22 23:12:56
 4  0      0   9910    154   5020    0    0     0    20 1308  973 89  0 10  0  0 2025-09-22 23:12:57
 4  0      0   9910    154   5020    0    0     0     0 1338 1071 94  0  6  0  0 2025-09-22 23:12:58
 4  0      0   9910    154   5020    0    0     0     0 1455 1217 97  1  2  0  0 2025-09-22 23:12:59
 4  0      0   9909    154   5020    0    0     0     0 1191  676 100  0  0  0  0 2025-09-22 23:13:00
 4  0      0   9909    154   5020    0    0     0     0 1226  745 99  0  1  0  0 2025-09-22 23:13:01
 4  0      0   9909    154   5020    0    0     0    20 1245  914 89  0 11  0  0 2025-09-22 23:13:02
 4  0      0   9909    154   5020    0    0     0     0 1211  643 97  0  3  0  0 2025-09-22 23:13:03
 4  0      0   9909    154   5020    0    0     0     0 1205  681 98  1  2  0  0 2025-09-22 23:13:04
 4  0      0   9909    154   5020    0    0     0     0 1230  849 88  1 11  0  0 2025-09-22 23:13:05
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 2  0      0   9909    154   5020    0    0     0     0 1106  547 92  0  8  0  0 2025-09-22 23:13:06
 4  0      0   9909    154   5020    0    0     0    20 1312  837 97  0  3  0  0 2025-09-22 23:13:07
 5  0      0   9909    154   5020    0    0     0     0 1232  827 90  0 10  0  0 2025-09-22 23:13:08
 5  0      0   9909    154   5020    0    0     0     0 1211  681 98  1  1  0  0 2025-09-22 23:13:09
 1  0      0   9910    154   5020    0    0     0     0 1069  712 84  0 16  0  0 2025-09-22 23:13:10
 4  0      0   9910    154   5020    0    0     0    16  946 1009 49  0 51  0  0 2025-09-22 23:13:11
 4  0      0   9910    154   5020    0    0     0    36 1101  333 100  0  0  0  0 2025-09-22 23:13:12
 1  0      0   9909    154   5021    0    0     0     0 1142  488 98  0  2  0  0 2025-09-22 23:13:13
 4  0      0   9909    154   5021    0    0     0     0 1332 1004 92  1  7  0  0 2025-09-22 23:13:14
 8  0      0   9908    154   5021    0    0     0     0 1261 1025 89  0 11  0  0 2025-09-22 23:13:15
 4  0      0   9908    154   5021    0    0     0     0 1216  707 98  0  2  0  0 2025-09-22 23:13:16
 4  0      0   9908    154   5021    0    0     0    20 1227  752 99  0  1  0  0 2025-09-22 23:13:17
 4  0      0   9908    154   5021    0    0     0     0 1179  904 87  0 13  0  0 2025-09-22 23:13:18
 4  0      0   9909    154   5021    0    0     0     0 1275 1000 88  1 11  0  0 2025-09-22 23:13:19
 4  0      0   9909    154   5021    0    0     0     0 1220  680 99  1  0  0  0 2025-09-22 23:13:20
 4  0      0   9909    154   5021    0    0     0    12 1216  710 97  0  3  0  0 2025-09-22 23:13:21
 4  0      0   9909    154   5021    0    0     0    32 1170  809 86  1 14  0  0 2025-09-22 23:13:22
 6  0      0   9909    154   5021    0    0     0     0 1163  506 99  0  1  0  0 2025-09-22 23:13:23
 4  0      0   9909    154   5021    0    0     0     0 1283  888 98  1  1  0  0 2025-09-22 23:13:24
 4  0      0   9908    154   5021    0    0     0     0 1189  671 100  1  0  0  0 2025-09-22 23:13:25
 4  0      0   9909    154   5021    0    0     0     0 1158  537 98  0  2  0  0 2025-09-22 23:13:26
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 5  0      0   9909    154   5021    0    0     0    20 1201  621 99  0  0  0  0 2025-09-22 23:13:27
 4  0      0   9909    154   5021    0    0     0     0 1177  538 100  0  0  0  0 2025-09-22 23:13:28
 7  0      0   9909    154   5021    0    0     0     0 1292  872 97  1  2  0  0 2025-09-22 23:13:29
 4  0      0   9909    154   5021    0    0     0     0 1218  673 99  0  1  0  0 2025-09-22 23:13:30
 4  0      0   9909    154   5021    0    0     0    20 1257  715 99  0  1  0  0 2025-09-22 23:13:31
 4  0      0   9909    154   5021    0    0     0    20 1223  719 98  1  2  0  0 2025-09-22 23:13:32
 4  0      0   9909    154   5021    0    0     0     0 1231  695 98  0  2  0  0 2025-09-22 23:13:33
 4  0      0   9909    154   5021    0    0     0     0 1301  908 98  1  2  0  0 2025-09-22 23:13:34
 4  0      0   9909    154   5021    0    0     0     0 1219  705 98  0  1  0  0 2025-09-22 23:13:35
 4  0      0   9909    154   5021    0    0     0     0 1289  860 95  0  5  0  0 2025-09-22 23:13:36
 4  0      0   9909    154   5021    0    0     0    20 1189  589 99  0  1  0  0 2025-09-22 23:13:37
 4  0      0   9909    154   5021    0    0     0     0 1176  747 87  0 12  0  0 2025-09-22 23:13:38
 6  0      0   9910    154   5021    0    0     0     0 1278  892 95  1  4  0  0 2025-09-22 23:13:39
 4  0      0   9909    154   5021    0    0     0     0 1165  593 99  1  0  0  0 2025-09-22 23:13:40
 4  0      0   9909    154   5021    0    0     0     0 1285  820 97  0  3  0  0 2025-09-22 23:13:41
 4  0      0   9909    154   5021    0    0     0    52 1252  754 98  0  2  0  0 2025-09-22 23:13:42
 4  0      0   9909    154   5021    0    0     0     0 1132  412 100  0  0  0  0 2025-09-22 23:13:43
 5  0      0   9909    154   5021    0    0     0     0 1278  875 97  1  2  0  0 2025-09-22 23:13:44
 4  0      0   9909    154   5021    0    0     0     0 1243  800 98  0  2  0  0 2025-09-22 23:13:45
 4  0      0   9909    154   5021    0    0     0     0 1230  629 99  0  1  0  0 2025-09-22 23:13:46
 4  0      0   9909    154   5021    0    0     0   288 1297  900 98  0  2  0  0 2025-09-22 23:13:47
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 5  0      0   9909    154   5021    0    0     0     0 1244  709 98  1  1  0  0 2025-09-22 23:13:48
 6  0      0   9909    154   5021    0    0     0     0 1258  959 89  0 11  0  0 2025-09-22 23:13:49
 1  0      0   9909    154   5021    0    0     0     0 1233  801 96  1  4  0  0 2025-09-22 23:13:50
 4  0      0   9909    154   5021    0    0     0     0 1230  837 91  0  9  0  0 2025-09-22 23:13:51
 4  0      0   9909    154   5021    0    0     0    44 1244  863 92  1  7  0  0 2025-09-22 23:13:52
 4  0      0   9909    154   5021    0    0     0     0 1270  817 96  0  4  0  0 2025-09-22 23:13:53
 4  0      0   9909    154   5021    0    0     0     0 1183  695 99  1  1  0  0 2025-09-22 23:13:54
 4  0      0   9909    154   5021    0    0     0     0 1222  861 97  0  2  0  0 2025-09-22 23:13:55
 4  0      0   9909    154   5021    0    0     0     0 1134  648 89  0 10  0  0 2025-09-22 23:13:56
 5  0      0   9909    154   5021    0    0     0    20 1138  472 100  0  0  0  0 2025-09-22 23:13:57
 6  0      0   9909    154   5021    0    0     0     0 1237  873 91  1  8  0  0 2025-09-22 23:13:58
 6  0      0   9909    154   5021    0    0     0     0 1225  809 93  1  6  0  0 2025-09-22 23:13:59
 3  0      0   9909    154   5021    0    0     0     0 1221  662 99  0  1  0  0 2025-09-22 23:14:00
 4  0      0   9909    154   5021    0    0     0     0 1167  823 87  0 13  0  0 2025-09-22 23:14:01
 4  0      0   9909    154   5021    0    0     0    20 1189  728 93  0  7  0  0 2025-09-22 23:14:02
 6  0      0   9909    154   5021    0    0     0     0 1221  791 95  0  5  0  0 2025-09-22 23:14:03
 4  0      0   9909    154   5021    0    0     0     0 1173  837 85  1 14  0  0 2025-09-22 23:14:04
 5  0      0   9909    154   5021    0    0     0     0 1142  808 88  0 11  0  0 2025-09-22 23:14:05
 8  0      0   9909    154   5021    0    0     0     0 1290  855 96  1  3  0  0 2025-09-22 23:14:06
 4  0      0   9909    154   5021    0    0     0    48 1218  731 94  0  7  0  0 2025-09-22 23:14:07
 2  0      0   9909    154   5021    0    0     0     0 1159  809 86  1 13  0  0 2025-09-22 23:14:08
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 2  0      0   9909    154   5021    0    0     0     0 1195  721 95  1  4  0  0 2025-09-22 23:14:09
 4  0      0   9908    154   5021    0    0     0     0 1165  824 90  0 10  0  0 2025-09-22 23:14:10
 5  0      0   9908    154   5021    0    0     0     0 1102  375 99  0  0  0  0 2025-09-22 23:14:11
 5  0      0   9908    154   5021    0    0     0    24 1211  780 90  0  9  0  0 2025-09-22 23:14:12
 7  0      0   9908    154   5021    0    0     0     0 1243  817 95  0  4  0  0 2025-09-22 23:14:13
 5  0      0   9909    154   5021    0    0     0     0 1214  781 99  1  0  0  0 2025-09-22 23:14:14
 5  0      0   9909    154   5021    0    0     0     0 1205  792 96  0  3  0  0 2025-09-22 23:14:15
 4  0      0   9909    154   5021    0    0     0     0 1154  532 99  1  1  0  0 2025-09-22 23:14:16
 4  0      0   9909    154   5021    0    0     0    32 1246  784 97  1  3  0  0 2025-09-22 23:14:17
 6  0      0   9909    154   5021    0    0     0     0 1168  806 89  0 11  0  0 2025-09-22 23:14:18
 4  0      0   9909    154   5021    0    0     0     0 1215  727 99  1  0  0  0 2025-09-22 23:14:19
 5  0      0   9909    154   5021    0    0     0     0 1228  911 93  0  7  0  0 2025-09-22 23:14:20
 5  0      0   9909    154   5021    0    0     0     0 1198  679 99  0  1  0  0 2025-09-22 23:14:21
 4  0      0   9909    154   5021    0    0     0    48 1193  683 99  0  1  0  0 2025-09-22 23:14:22
 5  0      0   9909    154   5021    0    0     0     0 1182  664 97  0  3  0  0 2025-09-22 23:14:23
 4  0      0   9909    154   5021    0    0     0     0 1128  501 99  1  0  0  0 2025-09-22 23:14:24
 1  0      0   9909    154   5021    0    0     0     0 1333  980 95  0  5  0  0 2025-09-22 23:14:25
 2  0      0   9909    154   5021    0    0     0     0 1191  567 99  0  1  0  0 2025-09-22 23:14:26
 4  0      0   9909    154   5021    0    0     0    44 1223  891 88  0 12  0  0 2025-09-22 23:14:27
 5  0      0   9909    154   5021    0    0     0     0 1213  787 94  0  6  0  0 2025-09-22 23:14:28
 5  0      0   9909    154   5021    0    0     0     0 1288  942 95  0  4  0  0 2025-09-22 23:14:29
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 5  0      0   9909    154   5021    0    0     0     0 1170  759 88  0 12  0  0 2025-09-22 23:14:30
 1  0      0   9909    154   5021    0    0     0     0 1122  669 88  0 12  0  0 2025-09-22 23:14:31
 4  0      0   9909    154   5021    0    0     0    20 1219  675 98  0  2  0  0 2025-09-22 23:14:32
 4  0      0   9909    154   5021    0    0     0     0 1205  635 99  0  1  0  0 2025-09-22 23:14:33
 4  0      0   9910    154   5021    0    0     0     0 1298  953 96  1  4  0  0 2025-09-22 23:14:34
 4  0      0   9909    154   5021    0    0     0     0 1260  839 92  0  8  0  0 2025-09-22 23:14:35
 4  0      0   9909    154   5021    0    0     0     0 1235  721 96  0  4  0  0 2025-09-22 23:14:36
 4  0      0   9909    154   5021    0    0     0     0 1175  555 99  0  1  0  0 2025-09-22 23:14:37
 5  0      0   9909    154   5021    0    0     0    60 1142  503 97  0  3  0  0 2025-09-22 23:14:38
 4  0      0   9909    154   5021    0    0     0     0 1185  627 99  1  0  0  0 2025-09-22 23:14:39
 4  0      0   9909    154   5021    0    0     0     0 1196  887 87  0 12  0  0 2025-09-22 23:14:40
 5  0      0   9909    154   5021    0    0     0     0 1244  791 96  0  3  0  0 2025-09-22 23:14:41
 4  0      0   9909    154   5021    0    0     0     0 1366  969 96  0  4  0  0 2025-09-22 23:14:42
 1  0      0   9909    154   5021    0    0     0    20 1178  613 96  0  3  0  0 2025-09-22 23:14:43
 4  0      0   9909    154   5021    0    0     0     0 1272 1038 87  1 12  0  0 2025-09-22 23:14:44
 5  0      0   9909    154   5021    0    0     0     0 1326  981 96  1  4  0  0 2025-09-22 23:14:45
 5  0      0   9909    154   5021    0    0     0     0 1247  843 94  1  5  0  0 2025-09-22 23:14:46
 4  0      0   9909    154   5021    0    0     0     0 1307  921 96  0  4  0  0 2025-09-22 23:14:47
 4  0      0   9909    154   5021    0    0     0    52 1175  548 100  0  0  0  0 2025-09-22 23:14:48
 4  0      0   9909    154   5021    0    0     0     0 1252  883 92  1  7  0  0 2025-09-22 23:14:49
 5  0      0   9909    154   5021    0    0     0     0 1245  861 92  1  8  0  0 2025-09-22 23:14:50
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 5  0      0   9910    154   5021    0    0     0     0 1101  398 100  0  0  0  0 2025-09-22 23:14:51
 5  0      0   9910    154   5021    0    0     0     0 1175  709 89  1 10  0  0 2025-09-22 23:14:52
 4  0      0   9909    154   5021    0    0     0    20 1289  817 98  1  1  0  0 2025-09-22 23:14:53
 5  0      0   9908    154   5021    0    0     0     0 1328 1106 95  1  4  0  0 2025-09-22 23:14:54
 5  0      0   9906    154   5021    0    0     0     0 1175  833 84  1 15  0  0 2025-09-22 23:14:55
 4  0      0   9905    154   5021    0    0     0     0 1217  713 98  0  2  0  0 2025-09-22 23:14:56
 4  0      0   9903    154   5021    0    0     0     0 1207  698 99  0  1  0  0 2025-09-22 23:14:57
 4  0      0   9903    154   5021    0    0     0    28 1315  902 95  1  5  0  0 2025-09-22 23:14:58
 1  0      0   9901    154   5021    0    0     0     0 1216  786 97  1  3  0  0 2025-09-22 23:14:59
 4  0      0   9901    154   5021    0    0     0     0 1333  972 95  0  5  0  0 2025-09-22 23:15:00
 4  0      0   9901    154   5021    0    0     0     0 1316  877 96  0  4  0  0 2025-09-22 23:15:01
 7  0      0   9901    154   5021    0    0     0    48 1220  708 97  1  3  0  0 2025-09-22 23:15:02
 6  0      0   9900    154   5021    0    0     0     0 1270  808 98  0  2  0  0 2025-09-22 23:15:03
